datetime,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,ema_50,ema_100,ema_200,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_mid,bb_bandwidth,stoch_k,stoch_d,atr
2024-10-25 04:00:00,1.08217,1.08275,1.082,1.0822,7467,1.084327762028194,1.0899288044847202,1.0956885912441832,52.18491260924294,-0.0007450682200151881,-0.001420102136827267,0.000675033916812079,1.083558581462312,1.0770524185376882,1.0803055000000001,0.6022521337366064,88.62973760932955,91.39941690962083,0.0016800618626415706
2024-10-25 08:00:00,1.0822,1.08372,1.08136,1.08238,13459,1.0842513792035589,1.089779323207795,1.0955561674507088,52.97331510841046,-0.0005711961022862866,-0.001250320929919071,0.0006791248276327845,1.0836739490688851,1.077013050931115,1.0803435000000001,0.6165537292324194,82.36842105263014,86.34826863075995,0.0017286288724528813
2024-10-25 12:00:00,1.08238,1.08393,1.08209,1.08385,11850,1.084235638842635,1.0896619108670467,1.0954396881725923,58.92919303151054,-0.00031119719406813573,-0.001062496182748884,0.0007512989886807482,1.0840315847454138,1.076836415254586,1.080434,0.665951783341498,98.97567221510782,89.99127695902247,0.0017365839529919658
2024-10-25 16:00:00,1.08384,1.08386,1.08024,1.08051,17303,1.0840895353586102,1.0894806849092833,1.0952911340614222,44.98770630488933,-0.0003703866854176674,-0.0009240742832826407,0.0005536875978649733,1.0837714967721497,1.0768785032278503,1.080325,0.638048137764043,56.209987195903494,79.18469348788045,0.0018711136706353938
2024-10-25 20:00:00,1.08051,1.08066,1.07929,1.07947,8709,1.083908377109253,1.089282453524941,1.0951337098419056,41.6810517929196,-0.000495502250601243,-0.0008383598767463612,0.0003428576261451182,1.0836827953759176,1.0767972046240826,1.08024,0.6374130518991183,38.22714681440266,64.47093540847129,0.0018353198370185707
2024-10-28 00:00:00,1.07913,1.08016,1.07864,1.07942,8085,1.083732362320655,1.0890871574155363,1.0949773545200956,41.52303421545655,-0.0005918691207524862,-0.0007890617255475862,0.00019719260479509997,1.0836248522564618,1.0767211477435379,1.0801729999999998,0.639129520264243,37.534626038781006,43.99058668302902,0.0018127969915172418
2024-10-28 04:00:00,1.07942,1.0796,1.07821,1.07877,9726,1.0835377598767078,1.088882857268694,1.0948160873109405,39.43025070860396,-0.0007124771344519942,-0.0007737448073284678,6.126767287647356e-05,1.0836234554371995,1.0766165445628009,1.0801200000000002,0.648715964374203,25.10885341074011,33.623542087974556,0.0017825972064088676
2024-10-28 08:00:00,1.07877,1.08214,1.0782,1.08192,12731,1.0834743183129154,1.0887449789069377,1.0946877680342149,52.04436471669609,-0.0005475691436531704,-0.0007285096745934084,0.00018094053094023794,1.0838167688657927,1.0766642311342072,1.0802405,0.6621245668520602,70.82728592162483,44.490255123715286,0.0019366974059510952
2024-10-28 12:00:00,1.08191,1.08262,1.08084,1.08154,13791,1.083398462692801,1.0886023060572954,1.0945569444716854,50.673361674678134,-0.0004424410124728162,-0.00067129594216929,0.0002288549296964738,1.083927713189475,1.076686286810525,1.080307,0.6703119001311644,65.31204644412057,53.74939525882848,0.0019255047340974378
2024-10-28 16:00:00,1.08155,1.08277,1.08135,1.08154,17253,1.0833255818028873,1.0884624584125964,1.0944274226361463,50.673361674678134,-0.000355033604710675,-0.0006080434746775671,0.00025300986996689204,1.0840338886976808,1.076853111302319,1.0804435,0.6646138734104862,58.28970331587943,64.80967856054157,0.0018893972530904762
2024-10-28 20:00:00,1.08154,1.0819,1.08098,1.08127,8404,1.0832449707517937,1.088320033493535,1.0942965030079261,49.59672967973822,-0.00030404451196597293,-0.0005472436821352482,0.0002431991701692753,1.0839603008288108,1.077311699171189,1.080636,0.6152489513232681,53.577661431062815,59.05980373035425,0.0018201545921554443
2024-10-29 00:00:00,1.08138,1.08194,1.08107,1.08158,3869,1.083179677781135,1.088186567483762,1.0941699706396881,50.88695928187178,-0.0002359015531265829,-0.0004849752563335152,0.0002490737032069323,1.0838217750546388,1.0778772249453612,1.0808495,0.5499886995624863,58.987783595112234,56.95171611401813,0.0017522864070014786
2024-10-29 04:00:00,1.08157,1.08181,1.08061,1.08088,8472,1.0830894943387377,1.0880418829791332,1.0940377321258605,47.90494537215902,-0.00023566531411423064,-0.0004351132678896583,0.00019944795377542767,1.0837212738393003,1.0782287261606998,1.080975,0.5081105186151875,46.77137870855165,53.112274578242214,0.001712837377929935
2024-10-29 08:00:00,1.08089,1.08204,1.08055,1.08185,11051,1.0830408867176107,1.087919271434992,1.093916461159434,52.09431425961311,-0.0001554156645848792,-0.00037917374722870253,0.00022375808264382333,1.0837163225108815,1.0785316774891185,1.081124,0.47956062595622406,63.69982547992885,56.48632926119755,0.0016969204223635105
2024-10-29 12:00:00,1.08184,1.08263,1.0772,1.07774,17184,1.082833008807116,1.087717701703606,1.0937555013469025,38.10989046190939,-0.0004186341367244939,-0.0003870658251278608,-3.156831159663309e-05,1.0839305616652144,1.0781614383347855,1.081046,0.5336612253714359,8.023774145616269,39.498326111365564,0.001963568963623263
2024-10-29 16:00:00,1.07774,1.08121,1.07688,1.0799,29191,1.0827179888538958,1.0875628957292771,1.0936176356618588,46.27280143631732,-0.00044778098370890085,-0.00039920885684406886,-4.857212686483199e-05,1.083936400032709,1.0781145999672914,1.0810255000000002,0.5385441939544948,42.83687943262443,38.18682635272315,0.002132599751935883
2024-10-29 20:00:00,1.07988,1.08182,1.07979,1.08174,12371,1.0826796363498215,1.0874475908633507,1.0934994502323876,52.07192723517318,-0.00031873328851195204,-0.00038311374317764554,6.43804546656935e-05,1.0839854089024905,1.0782745910975093,1.08113,0.5282267447005607,69.62750716332198,40.16272024718753,0.0021252711982261757
2024-10-30 00:00:00,1.08135,1.08261,1.08129,1.08218,4564,1.0826600427674755,1.0873432821333833,1.0933868188867917,53.36812349124093,-0.00017889554112371364,-0.0003422701027668592,0.00016337456164314555,1.084077008084101,1.078293991915899,1.0811855,0.5348773330942732,89.98302207130568,67.48246955575067,0.002067751826924305
2024-10-30 04:00:00,1.08218,1.08258,1.0813,1.08167,9295,1.0826212175609078,1.0872309399129203,1.0932702336242366,51.625330422314214,-0.0001079811174877765,-0.0002954123057110427,0.00018743118822326618,1.0839333121149948,1.078323687885005,1.0811285,0.5188674824490959,81.32427843802868,80.31160255755208,0.0020114838392868667
2024-10-30 08:00:00,1.08166,1.08446,1.08139,1.08346,11249,1.0826541109898917,1.0871562678354367,1.0931726193593188,56.94031793602835,9.160119296769409e-05,-0.00021800960597529535,0.00030961079894298944,1.0841472181653673,1.0782397818346325,1.0811935,0.5463810437941738,86.80738786279815,86.03822945737748,0.002087092136480655
2024-10-30 12:00:00,1.08347,1.08593,1.08071,1.08139,21872,1.082604538009896,1.087042084313943,1.0930553793656936,50.08685598265699,8.179700665245093e-05,-0.0001580482834497461,0.00023984529010219704,1.084072418435309,1.078233581564691,1.081153,0.5400564832746082,49.83425414364655,72.65530681482443,0.0023108712695891795
2024-10-30 16:00:00,1.08139,1.08668,1.08112,1.08611,29297,1.0827420071075473,1.0870236271988154,1.0929862711132987,61.47370780236591,0.00044970772100216827,-3.649708255936324e-05,0.0004862048035615315,1.0849446545043753,1.0777343454956245,1.0813395,0.6667941944921784,94.18367346938592,76.94177182527686,0.0025429518931899533
2024-10-30 20:00:00,1.08611,1.08713,1.08536,1.08564,11702,1.0828556538876435,1.086996228640423,1.092913173888291,60.00572168577663,0.0006953391043700297,0.00010987015482651534,0.0005854689495435144,1.0853537211366435,1.0775042788633564,1.081429,0.7258398168799893,85.46341463414625,76.49378074905954,0.0024877410436763728
2024-10-31 00:00:00,1.08555,1.08601,1.08529,1.08534,4704,1.082953079225383,1.0869634320336818,1.0928378189242283,59.0366359034819,0.0008559296286112517,0.0002590820495834626,0.000596847579027789,1.085920255169467,1.0774207448305329,1.0816705,0.785776291295201,82.53658536585384,87.39455782312865,0.0023614738262709056
2024-10-31 04:00:00,1.08533,1.08582,1.0844,1.08478,9857,1.0830247231773287,1.0869201957557872,1.0927576416214997,57.180254959112176,0.0009273218669358929,0.0003927300130539487,0.0005345918538819442,1.0862654128932694,1.0776065871067306,1.081936,0.8003085012920136,77.07317073170847,81.69105691056949,0.0022942256958229826
2024-10-31 08:00:00,1.08477,1.08635,1.08465,1.08562,13823,1.0831264987390021,1.0868944493051775,1.092686620311833,59.250146065534004,0.0010396967332364504,0.0005221233570904491,0.0005175733761460013,1.086696588275768,1.077795411724232,1.082246,0.8224725756931309,85.26829268292761,81.62601626016328,0.0022517810032642006
2024-10-31 12:00:00,1.08562,1.08867,1.08541,1.08798,20302,1.0833168321217863,1.0869159453585404,1.0926397882689294,64.4496791550653,0.0013041534320958892,0.0006785293720915371,0.000625624060004352,1.087514694151695,1.077898305848305,1.0827065,0.8881805275381812,94.14758269720033,85.49634870394544,0.0023237966458881892
2024-10-31 16:00:00,1.08797,1.08881,1.08462,1.08581,33789,1.083414603411128,1.0868940454504505,1.0925718301767013,57.22000689476708,0.0013233812909505538,0.0008074997558633405,0.0005158815350872133,1.0878779504719647,1.077924049528035,1.082901,0.9191884524928468,74.85331098071991,84.75639545361592,0.002457096885467614
2024-10-31 20:00:00,1.08582,1.0885,1.08554,1.08828,14973,1.0836054032773583,1.086921490094996,1.0925291253988239,62.39139338375848,0.0015204016214953597,0.0009500801289897444,0.0005703214925056153,1.0886907079511363,1.077785292048864,1.0832380000000001,1.006742368922835,95.5574182732595,88.18610398372654,0.0024930185365056464
2024-11-01 00:00:00,1.08839,1.08874,1.08804,1.08865,4523,1.0838032305998149,1.086955718013907,1.0924905271361491,63.110768397718346,0.0016869514346402603,0.0010974543901198475,0.0005894970445204128,1.0894678349411127,1.0777191650588875,1.0835935,1.0842322219748564,98.22616407982085,89.54563111126673,0.0023649457838981103
2024-11-01 04:00:00,1.08865,1.08886,1.0875,1.0877,8583,1.0839560450860968,1.0869704562710572,1.0924428601994711,59.94050692950412,0.0017224311864245667,0.0012224497493807914,0.0004999814370437753,1.0899471886575578,1.0778828113424421,1.083915,1.1130372137220788,85.76687116564335,93.1834845062412,0.0022931639421911046
2024-11-01 08:00:00,1.08771,1.08779,1.08573,1.08623,11943,1.0840452197886028,1.0869557937706402,1.0923810406949988,55.310539638778955,0.001613334910056885,0.0013006267815160101,0.00031270812854087486,1.0901601928243811,1.0781348071756185,1.0841474999999998,1.109201990389929,67.73006134969388,83.90769886505267,0.0022765093748917365
2024-11-01 12:00:00,1.08624,1.09057,1.08524,1.08861,20086,1.0842242307772851,1.0869885503296375,1.0923435179020138,60.614908057216226,0.0016993325862924014,0.0013803679424712885,0.0003189646438211129,1.0906497514665294,1.0784182485334703,1.0845339999999999,1.1278118466603242,80.12170385395572,77.8728787897643,0.0024946158481137593
2024-11-01 16:00:00,1.08862,1.08897,1.08462,1.08525,29831,1.0842644570213131,1.0869541235904367,1.0922729356343321,51.34864614544782,0.0014793098815051309,0.0014001563302780571,7.915355122707374e-05,1.090699713135262,1.0787082868647377,1.084704,1.105502171147548,46.04462474645028,64.6321299833666,0.0026271432875342106
2024-11-01 20:00:00,1.08525,1.08528,1.08318,1.08341,11699,1.0842309489028303,1.0868839429252795,1.0921847472200603,47.102164829728345,0.0011432885614408583,0.0013487827765106175,-0.00020549421506975917,1.090112196576418,1.079862803423582,1.0849875,0.9446554133421831,24.232804232803314,50.13304427773641,0.002589490195567481
2024-11-04 00:00:00,1.08811,1.08913,1.08698,1.08883,10372,1.0844113038478174,1.0869224787089373,1.0921513666507066,58.09545108919208,0.0012993597373285315,0.0013388981686742003,-3.9538431345668805e-05,1.090254943476161,1.0806130565238385,1.0854339999999998,0.8882978561867869,76.45466847090564,48.910699150053055,0.0028130980387412285
2024-11-04 04:00:00,1.08883,1.09049,1.08847,1.08989,12055,1.0846261546773148,1.08698124150678,1.092128865490003,59.85271535301122,0.0014913886103193885,0.001369396257003238,0.00012199235331615045,1.0907220051992936,1.0809609948007062,1.0858415,0.8989351022766634,90.79837618403229,63.82861629591372,0.0027564481788311347
2024-11-04 08:00:00,1.0899,1.09022,1.08871,1.08962,16442,1.0848219917487927,1.0870334941502102,1.0921039016542815,59.17204773749432,0.0016033042388983176,0.001416177853382254,0.00018712638551606365,1.0910549761179134,1.0813720238820865,1.0862135,0.8914409769190702,87.14479025710412,84.79927830401398,0.002667416166057475
2024-11-04 12:00:00,1.08962,1.09147,1.08933,1.0905,15532,1.085044658739036,1.087102137830404,1.092087942433841,60.73920962104071,0.0017429155805039898,0.0014815253988066013,0.0002613901816973885,1.0913673603427918,1.081942639657208,1.086655,0.8673148962259184,88.29915560916857,88.74744068343496,0.002629743582767658
2024-11-04 16:00:00,1.0905,1.09098,1.08798,1.08887,22880,1.085194672121819,1.087137145002079,1.092055923106141,56.41931006888063,0.0017024069099045303,0.0015257017010261872,0.0001767052088783431,1.0914920412513536,1.0823589587486464,1.0869255,0.8402675714855496,68.63691194209935,81.36028593612399,0.0026561904697128334
2024-11-04 20:00:00,1.08886,1.08891,1.08739,1.08774,9820,1.0852944889013556,1.08714908272481,1.0920129785976223,53.57459401673171,0.0015611262487806865,0.0015327866105770871,2.8339638203599398e-05,1.0910448947907994,1.0834411052092006,1.087243,0.6993643170476882,55.00603136308743,70.64736630478508,0.0025750340075904854
2024-11-05 00:00:00,1.08777,1.08793,1.08725,1.08775,4717,1.0853907834542436,1.087160982076794,1.0919705609001336,53.596891942362085,0.0014334433803926405,0.0015129179645401978,-7.947458414755732e-05,1.0910962305684357,1.083553769431564,1.0873249999999999,0.6936712700316592,55.12665862484938,59.58986731001202,0.0024396744356197375
2024-11-05 04:00:00,1.08777,1.088,1.08743,1.08785,6146,1.0854872233187831,1.0871746259960653,1.091929560294162,53.835673039865924,0.00132504861592464,0.0014753440948170862,-0.00015029547889244626,1.0911315274620603,1.0837394725379397,1.0874355,0.6797695057886789,56.33293124246084,55.48854041013252,0.002306126261646912
2024-11-05 08:00:00,1.08785,1.08975,1.08769,1.08916,11948,1.08563125377687,1.0872139403327767,1.09190200248029,56.96016526095151,0.0013295250982823248,0.001446180295510134,-0.00011665519722780919,1.0912639786597724,1.0839890213402277,1.0876265,0.6688837868096033,72.13510253317178,61.19823080016064,0.0022885458143864145
2024-11-05 12:00:00,1.08917,1.09016,1.08895,1.08925,10647,1.0857731653934632,1.087254258345989,1.091875614395909,57.174617255455345,0.0013250605178130037,0.0014219563399707079,-9.689582215770417e-05,1.0913051526739488,1.0843948473260512,1.08785,0.6352259362869518,73.22074788902397,67.22959388821884,0.002211506827644523
2024-11-05 16:00:00,1.08925,1.09303,1.08889,1.093,20783,1.086056570672151,1.0873680354084447,1.0918868023123676,64.99993214658454,0.0016056075215158394,0.0014586865762797343,0.00014692094523610514,1.092181746017636,1.0842562539823641,1.088219,0.7282993621019133,99.69543147208148,81.6837606314257,0.002349256339955631
2024-11-05 20:00:00,1.093,1.09364,1.0924,1.0929,10724,1.0863249404497137,1.0874775792617428,1.0918968838813987,64.66062431892917,0.0017991345754537758,0.0015267761761145427,0.000272358399339233,1.0929183380738816,1.0840116619261184,1.088465,0.8182785985551388,92.92543021032535,88.61386985714357,0.0022700237442445084
2024-11-06 00:00:00,1.09261,1.0937,1.08211,1.08364,35614,1.086219648667372,1.0874015875931935,1.0918147258328277,42.524021445266094,0.0011915659188472816,0.0014597341246610906,-0.000268168205813809,1.0931556093965744,1.083557390603426,1.0883565000000002,0.8819002590739781,13.201035375323837,68.60729901924351,0.002935736333941328
2024-11-06 04:00:00,1.08363,1.08392,1.07186,1.07597,63433,1.0858177016608086,1.0871752195220412,1.091657066869317,32.575979213774815,9.011963895511066e-05,0.0011858112275198946,-0.001095691588564784,1.0949659564704777,1.080516043529522,1.0877409999999998,1.3284332337344698,18.818681318681705,41.6483823014436,0.0035874694529455164
2024-11-06 08:00:00,1.07599,1.07813,1.07026,1.07552,49363,1.08541387022313,1.0869444230958623,1.0914964990397718,32.10148572424086,-0.000809761288469879,0.0007866967243219399,-0.001596458012791819,1.0960389033302231,1.0781300966697769,1.0870845,1.6474162459722546,22.440273037542934,18.15332991051613,0.0038933644920208397
2024-11-06 12:00:00,1.07551,1.07617,1.06823,1.07098,40454,1.0848478360967326,1.086628295905845,1.0912923547707194,27.715357828142217,-0.001867733396412996,0.0002558107001749527,-0.002123544096587949,1.097614280703512,1.0748827192964878,1.0862485,2.092666770727348,10.797016097369623,17.351990151198056,0.0041824098854479266
2024-11-06 16:00:00,1.07099,1.07451,1.06982,1.07271,41824,1.0843718425243118,1.0863526860859274,1.0911074557182745,31.55317598570302,-0.00253733851350324,-0.0003028191425606859,-0.0022345193709425544,1.0983791855587361,1.072765814441264,1.0855725,2.3594344106425127,17.58932076953302,16.942203301481833,0.004218666322201652
2024-11-06 20:00:00,1.07272,1.0758,1.0726,1.07289,21266,1.0839215741900252,1.0860860982426417,1.0909261875021723,31.957963165065138,-0.0030186833942607016,-0.0008459919929006891,-0.0021726914013600125,1.0986379941793425,1.0709350058206577,1.0847865,2.5537733331567813,18.29603455045115,15.560790472451236,0.004145904442044397
2024-11-07 00:00:00,1.07246,1.07371,1.07127,1.07176,9334,1.083444649711985,1.085802413128926,1.0907354791688173,30.729343801704204,-0.003451546951614537,-0.0013671029846434588,-0.002084443966971078,1.099076593679762,1.069147406320238,1.084112,2.760709904467803,13.859442481350802,16.58159926711163,0.0040240541247555115
2024-11-07 04:00:00,1.07177,1.07477,1.07172,1.0746,10304,1.0830978007036718,1.0855805831659768,1.0905749271372869,37.25796463999807,-0.0035247984914033026,-0.0017986420859954276,-0.001726156405407875,1.0992008261605382,1.0681421738394616,1.0836715,2.8660578709578064,25.00981546917949,19.05509750032712,0.003954478830130117
2024-11-07 08:00:00,1.07459,1.07716,1.07408,1.07464,23691,1.0827661222447043,1.0853639379547693,1.0904163706483587,37.34752930005905,-0.003538829771962737,-0.0021466796231888897,-0.0013921501487738474,1.0987777511361425,1.0671462488638574,1.082962,2.920832150369548,25.166862976050478,21.345373642193564,0.0038920160565493927
2024-11-07 12:00:00,1.07464,1.07947,1.07463,1.07923,26151,1.0826274507841276,1.0852424738368531,1.0903050634777283,46.74251475421707,-0.003143340549928375,-0.002346011808536787,-0.0007973287413915882,1.0979913827224625,1.0668666172775372,1.0824289999999999,2.8754556137100336,43.18806438947762,31.1215809449025,0.0039597291953672896
2024-11-07 16:00:00,1.07923,1.08248,1.07812,1.08048,30534,1.0825432370278874,1.0851481674242422,1.0902073016520792,48.986030089673605,-0.002697947677395174,-0.0024163989823084643,-0.0002815486950867095,1.0971959936941795,1.0667480063058203,1.081972,2.8141197173641452,48.0957989791918,38.81690878157327,0.003988319967126779
2024-11-07 20:00:00,1.08049,1.08096,1.07667,1.08018,33618,1.0824505610660093,1.085049787871287,1.0901075275062875,48.45841943580954,-0.0023421789290869466,-0.0024015549716641608,5.93760425772142e-05,1.0961801928811201,1.0667318071188798,1.081456,2.7230313357399925,46.91794267765984,46.06726868210973,0.004009868540903431
2024-11-08 00:00:00,1.08043,1.08053,1.0779,1.0787,8218,1.0823034802398914,1.0849240494975982,1.0899940197699065,45.83559438386442,-0.0021548139105651565,-0.00235220675944436,0.0001973928488792037,1.0953104103945004,1.0665845896055,1.0809475000000002,2.6574667862223125,41.10718492343945,45.373642193430335,0.003911306502267465
2024-11-08 04:00:00,1.07871,1.07897,1.07765,1.07817,9588,1.082141382975582,1.0847903059431903,1.0898763678318975,44.89839978141638,-0.002025740874280979,-0.002286913582411684,0.00026117270813070517,1.0945293213334708,1.0664086786665294,1.0804690000000001,2.602632992426563,39.02630545740128,42.35047768616683,0.0037262131806769312
2024-11-08 08:00:00,1.07819,1.07894,1.07609,1.07791,25160,1.0819754463883042,1.084654062261147,1.0897572994952618,44.41858481471555,-0.001922270650704716,-0.0022139849960702905,0.00029171434536557446,1.0936675618584653,1.0662864381415347,1.079977,2.535343226469691,61.69534735500269,47.27627924528111,0.003663626524914295
2024-11-08 12:00:00,1.07791,1.07975,1.07444,1.0753,24846,1.0817136641769982,1.0844688333054806,1.0896134457689408,39.8183687057359,-0.002027503146185383,-0.002176688626093309,0.00014918547990792593,1.0926849602095494,1.0660140397904505,1.0793495,2.4710179991836667,49.61403508771833,50.11189596670741,0.0037812246302775542
2024-11-08 16:00:00,1.07529,1.07658,1.06868,1.07091,32654,1.081289991072018,1.0842003415568573,1.0894273418309415,33.52856393576768,-0.0024370442392691594,-0.0022287597487284793,-0.0002082844905406801,1.0914562059665904,1.0654177940334097,1.078437,2.4144583256305823,18.807017543859633,43.372133328860194,0.004075422870972016
2024-11-08 20:00:00,1.07091,1.07214,1.06998,1.0718,13141,1.0809178345593897,1.0839547902388997,1.0892519453948128,35.74458362005345,-0.002659140033117957,-0.002314835805606375,-0.0003443042275115822,1.0898884790246703,1.0652405209753293,1.0775644999999998,2.2873765838927564,22.608695652173942,30.34324942791727,0.003938606951616884
2024-11-11 00:00:00,1.07077,1.0728,1.07072,1.07202,10445,1.0805688998707863,1.0837184577589214,1.089080483251581,36.309817780920355,-0.0027852932615395343,-0.0024089272967930068,-0.0003763659647465275,1.0868099751687759,1.066221024831224,1.0765155,1.9125549365106045,24.20289855072384,21.872870582252446,0.003805849312215684
2024-11-11 04:00:00,1.07201,1.07271,1.07078,1.07175,8684,1.0802230606601673,1.0834814585953785,1.0889080406321623,35.89251781389554,-0.0028739284888039673,-0.002501927535195199,-0.0003720009536087683,1.0826936495216786,1.068222350478321,1.0754579999999998,1.3455940672120656,22.246376811593468,23.01932367149706,0.0036718600756288486
2024-11-11 08:00:00,1.07176,1.07221,1.0668,1.06814,21139,1.0797492151440824,1.083177667336064,1.0887013934616931,30.79627017642592,-0.0031985979290958255,-0.0026412616139753244,-0.0005573363151205012,1.0815585889929942,1.0678074110070055,1.0746829999999998,1.2795566679652217,8.545918367347621,18.331731243221615,0.0037960129273696547
2024-11-11 12:00:00,1.06813,1.06885,1.06364,1.0648,20731,1.079162971412942,1.0828137531313895,1.088463568651129,26.9794350676423,-0.0036829560611868484,-0.0028496005034176295,-0.0008333555577692189,1.082200978131005,1.0660480218689954,1.0741245000000001,1.50382532583602,6.157112526539481,12.316469235160163,0.003897012003986119
2024-11-11 16:00:00,1.0648,1.06575,1.06284,1.06491,19174,1.0786040313575327,1.0824592233664114,1.0882292047839537,27.299012782720368,-0.004011692990190552,-0.003082019000772214,-0.0009296739894183378,1.0825770783142867,1.0646109216857131,1.073594,1.6734591129024188,10.539714867617135,8.414248587168053,0.003826511146558537
2024-11-11 20:00:00,1.0649,1.06577,1.06459,1.06558,7927,1.0780932850297864,1.0821249813195517,1.088003839562223,29.327846368296008,-0.004170085820718095,-0.00329963236476139,-0.0008704534559567044,1.0829095274242275,1.0637384725757724,1.073324,1.7861386541673494,13.951120162932538,10.215982519029692,0.003637474636090083
2024-11-12 00:00:00,1.06515,1.06631,1.06476,1.06482,7869,1.0775727640482262,1.0817823084221347,1.0877731545914546,28.361013649113687,-0.004307287202804266,-0.0035011633323699656,-0.0008061238704343008,1.0832080222187155,1.0626509777812847,1.0729295,1.9159734574760765,10.927152317881358,11.805995782810319,0.003488369304940803
2024-11-12 04:00:00,1.06482,1.06522,1.06378,1.06399,11019,1.0770401066345703,1.0814299854830824,1.087536506287062,27.302438281276736,-0.004431906095289984,-0.0036873118849539695,-0.0007445942103360141,1.083477158413716,1.0614918415862842,1.0724845,2.0499426171130457,6.500847936687312,10.45970680583371,0.0033420572117307534
2024-11-12 08:00:00,1.06398,1.06398,1.06164,1.0626,21354,1.0764738279430186,1.0810571144834173,1.087288381846395,25.580452173254145,-0.004589919118231256,-0.003867833331609427,-0.0007220857866218288,1.0838347670617092,1.0602182329382908,1.0720265,2.2029804415672993,5.300938707896567,7.576312987488387,0.0032711959823214193
2024-11-12 12:00:00,1.06262,1.06297,1.06062,1.0623,23827,1.0759179915530963,1.0806856864738448,1.087039741231008,25.21087321609923,-0.004685343348533211,-0.004031335334994184,-0.0006540080135390269,1.0838822117279112,1.0589407882720887,1.0714115,2.3279032804690365,8.782017773131823,6.861268139238542,0.003205396269298466
2024-11-12 16:00:00,1.06229,1.06261,1.05949,1.06067,30497,1.0753200311000337,1.08028933624664,1.0867773557461224,23.245734028694145,-0.004836740185965915,-0.004192416305188531,-0.0006443238807773847,1.0839250537389415,1.0575009462610585,1.070713,2.4678982582524953,5.824284304047197,6.635746928358503,0.003199296535777148
2024-11-12 20:00:00,1.06068,1.06267,1.06065,1.06242,12507,1.0748141475274835,1.079935488004132,1.086534993997405,29.591253324203223,-0.004760635255909307,-0.004306060095332686,-0.00045457516057662104,1.082948413543638,1.056796586456362,1.0698725,2.444387259909572,17.144528964305845,10.583610347161597,0.003115061068935917
2024-11-13 00:00:00,1.06198,1.06292,1.06109,1.0628,9417,1.07434300448719,1.0795961714099909,1.0862988249029035,30.926635237864915,-0.004616443242264623,-0.004368136724719074,-0.00024830651754554917,1.0814526057040095,1.0565243942959908,1.0689885000000001,2.331943833635133,24.86851990984178,15.945777726064916,0.0030232709925833512
2024-11-13 04:00:00,1.0628,1.06295,1.06094,1.06129,7917,1.0738311219582806,1.0792336729662286,1.086049980874019,28.604975893170163,-0.004571319092061543,-0.004408773198187567,-0.00016254589387397576,1.0798163853148264,1.0562716146851736,1.068044,2.204475717260035,13.523666416228647,18.512238430125397,0.0029508944931131167
2024-11-13 08:00:00,1.0613,1.06298,1.05933,1.06268,17419,1.0733938230579558,1.0789058774619469,1.0858174437508945,33.550158255116145,-0.004372987417776253,-0.004401616042105305,2.862862432905216e-05,1.0781547864715526,1.0563312135284473,1.067243,2.044855102643478,25.037369207772624,21.143185177947657,0.003000830600747889
2024-11-13 12:00:00,1.06269,1.06539,1.061,1.06365,28270,1.0730117123498006,1.078603780878542,1.0855968721712836,36.83800685352891,-0.0040903858220509015,-0.004339369998094425,0.00024898417604352335,1.0762976361756675,1.0567363638243323,1.066517,1.8341266338309847,33.54037267080651,24.0338027649359,0.003100056986408762
2024-11-13 16:00:00,1.06366,1.0638,1.05557,1.05688,48436,1.0723790961792203,1.078173606999759,1.085311132149679,26.85192866495008,-0.004362417212043335,-0.004343979440884207,-1.8437771159127495e-05,1.0746226010151032,1.0563083989848967,1.0654655,1.7188920739532634,9.864457831326254,22.814066569968436,0.0034664814873795777
2024-11-13 20:00:00,1.05688,1.05759,1.05564,1.05639,14229,1.071752072799643,1.0777422484453083,1.0850233596904781,26.296298828155244,-0.00456492138127329,-0.004388167828962024,-0.00017675355231126615,1.0733180725162295,1.0557219274837708,1.0645200000000001,1.6529651892363366,7.635009310987226,17.01327993770664,0.003358161381138188
2024-11-14 00:00:00,1.05622,1.05686,1.0551,1.0556,8549,1.0711186581800491,1.0773037880800547,1.0847305899423143,25.38430672957648,-0.004734576540855073,-0.004457449571340634,-0.00027712696951443915,1.0728544439009724,1.0546545560990275,1.0637545,1.710910534521351,4.460303300625867,7.319923480979759,0.003244006996771173
2024-11-14 04:00:00,1.0556,1.05576,1.05339,1.05471,9535,1.0704751813886746,1.076856386335895,1.0844318776045798,24.359340460230555,-0.004884539112711472,-0.004542867479614802,-0.00034167163309667056,1.0720270411416224,1.0537729588583775,1.0629,1.717384728878058,10.216718266253743,7.437343625955589,0.003181577925573231
2024-11-14 08:00:00,1.0547,1.05582,1.05177,1.05204,21279,1.0697522330989226,1.0763649727450852,1.0841095703647332,21.54832220844372,-0.0051593583457874015,-0.004666165652849322,-0.0004931926929380792,1.0711888369925882,1.0526131630074118,1.061901,1.7492849131111419,1.9823788546255003,5.553133473835014,0.0032436080737465634
