datetime,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2024-09-27 20:00:00,1.11518,1.11679,1.11504,1.1159,12734
2024-09-30 00:00:00,1.11566,1.11738,1.11552,1.11709,6186
2024-09-30 04:00:00,1.11708,1.11726,1.11562,1.11617,8094
2024-09-30 08:00:00,1.11617,1.1209,1.1156,1.12057,16836
2024-09-30 12:00:00,1.12057,1.12058,1.11831,1.11898,17342
2024-09-30 16:00:00,1.11898,1.11913,1.11349,1.11483,32505
2024-09-30 20:00:00,1.11483,1.11625,1.11136,1.11351,24086
2024-10-01 00:00:00,1.11298,1.11426,1.1127,1.11322,5411
2024-10-01 04:00:00,1.11323,1.11433,1.11313,1.11405,6635
2024-10-01 08:00:00,1.11405,1.11441,1.10979,1.1103,20923
2024-10-01 12:00:00,1.1103,1.11146,1.107,1.10712,22090
2024-10-01 16:00:00,1.10712,1.10868,1.10481,1.10544,36099
2024-10-01 20:00:00,1.10543,1.10773,1.10458,1.10686,18914
2024-10-02 00:00:00,1.10652,1.10719,1.10634,1.10655,4586
2024-10-02 04:00:00,1.10656,1.1074,1.10604,1.1063,8469
2024-10-02 08:00:00,1.10629,1.10829,1.1054,1.10724,18793
2024-10-02 12:00:00,1.10725,1.10773,1.1051,1.10533,19203
2024-10-02 16:00:00,1.10536,1.10657,1.10325,1.10466,24688
2024-10-02 20:00:00,1.10466,1.10535,1.10367,1.10479,10169
2024-10-03 00:00:00,1.10468,1.10494,1.10371,1.10391,5117
2024-10-03 04:00:00,1.1039,1.10407,1.10319,1.10329,6893
2024-10-03 08:00:00,1.1033,1.10462,1.10248,1.10377,20976
2024-10-03 12:00:00,1.10376,1.1047,1.10281,1.10322,20787
2024-10-03 16:00:00,1.1032,1.10437,1.10082,1.10303,33045
2024-10-03 20:00:00,1.10303,1.10361,1.10249,1.10285,10571
2024-10-04 00:00:00,1.10299,1.10395,1.1029,1.10346,4271
2024-10-04 04:00:00,1.10347,1.10362,1.10252,1.10277,8568
2024-10-04 08:00:00,1.10278,1.10356,1.1021,1.10254,15439
2024-10-04 12:00:00,1.10255,1.10367,1.0959,1.09609,22378
2024-10-04 16:00:00,1.09608,1.09817,1.09513,1.09597,29299
2024-10-04 20:00:00,1.09597,1.09778,1.09576,1.09757,9336
2024-10-07 00:00:00,1.09652,1.09754,1.09629,1.09699,7228
2024-10-07 04:00:00,1.09698,1.09777,1.09683,1.09684,8762
2024-10-07 08:00:00,1.09683,1.0979,1.0958,1.09701,18219
2024-10-07 12:00:00,1.09701,1.09837,1.09542,1.09772,19932
2024-10-07 16:00:00,1.09771,1.09848,1.09696,1.09838,22987
2024-10-07 20:00:00,1.09837,1.09869,1.09657,1.0974,10899
2024-10-08 00:00:00,1.0974,1.09839,1.097,1.09817,5611
2024-10-08 04:00:00,1.09817,1.09868,1.09726,1.09854,12123
2024-10-08 08:00:00,1.09854,1.09971,1.09784,1.09938,17262
2024-10-08 12:00:00,1.09938,1.09947,1.09715,1.09759,15661
2024-10-08 16:00:00,1.09759,1.09839,1.09608,1.09756,19925
2024-10-08 20:00:00,1.09757,1.09801,1.09657,1.098,10266
2024-10-09 00:00:00,1.09714,1.0981,1.09706,1.09754,3916
2024-10-09 04:00:00,1.09754,1.09772,1.0962,1.09631,9734
2024-10-09 08:00:00,1.09632,1.0976,1.0951,1.09577,19169
2024-10-09 12:00:00,1.09578,1.09709,1.09526,1.09567,13381
2024-10-09 16:00:00,1.09567,1.09598,1.09394,1.09414,18398
2024-10-09 20:00:00,1.09415,1.09426,1.09362,1.094,9044
2024-10-10 00:00:00,1.09379,1.09429,1.09377,1.09405,4646
2024-10-10 04:00:00,1.09404,1.0946,1.09383,1.09409,7501
2024-10-10 08:00:00,1.0941,1.09432,1.09281,1.0933,13040
2024-10-10 12:00:00,1.0933,1.09548,1.09066,1.0944,21645
2024-10-10 16:00:00,1.09439,1.09498,1.0903,1.0906,31805
2024-10-10 20:00:00,1.09061,1.09376,1.09,1.09364,12920
2024-10-11 00:00:00,1.09327,1.09379,1.09302,1.09373,3807
2024-10-11 04:00:00,1.09374,1.09407,1.09294,1.09356,5854
2024-10-11 08:00:00,1.09356,1.09538,1.09322,1.09495,10169
2024-10-11 12:00:00,1.09494,1.0951,1.0926,1.09331,15739
2024-10-11 16:00:00,1.09329,1.09524,1.0928,1.09448,20139
2024-10-11 20:00:00,1.09449,1.09474,1.09324,1.09354,6177
2024-10-14 00:00:00,1.09301,1.09336,1.09153,1.09215,4555
2024-10-14 04:00:00,1.09214,1.09292,1.09179,1.09237,6628
2024-10-14 08:00:00,1.09238,1.09316,1.09223,1.0927,10890
2024-10-14 12:00:00,1.0927,1.09367,1.09072,1.09094,12264
2024-10-14 16:00:00,1.09095,1.09273,1.09007,1.09016,17642
2024-10-14 20:00:00,1.09015,1.0909,1.0888,1.09084,7138
2024-10-15 00:00:00,1.09057,1.09105,1.0904,1.09073,4034
2024-10-15 04:00:00,1.09071,1.09088,1.08915,1.08929,6541
2024-10-15 08:00:00,1.0893,1.09163,1.08848,1.09104,15277
2024-10-15 12:00:00,1.09105,1.09151,1.08971,1.091,16581
2024-10-15 16:00:00,1.091,1.09168,1.08893,1.08894,20767
2024-10-15 20:00:00,1.08894,1.0892,1.08818,1.0892,10179
2024-10-16 00:00:00,1.089,1.08934,1.08821,1.08854,3817
2024-10-16 04:00:00,1.08855,1.08957,1.08842,1.08893,7258
2024-10-16 08:00:00,1.08893,1.08902,1.08751,1.08832,16609
2024-10-16 12:00:00,1.08832,1.09015,1.08824,1.08888,14137
2024-10-16 16:00:00,1.08888,1.08974,1.0866,1.08682,18304
2024-10-16 20:00:00,1.08682,1.08684,1.08531,1.08622,8250
2024-10-17 00:00:00,1.08588,1.08699,1.08563,1.08632,5448
2024-10-17 04:00:00,1.08632,1.0865,1.08512,1.08532,8103
2024-10-17 08:00:00,1.08532,1.08583,1.08489,1.08517,12447
2024-10-17 12:00:00,1.08517,1.08736,1.08333,1.08428,19452
2024-10-17 16:00:00,1.08429,1.08446,1.08109,1.08248,29521
2024-10-17 20:00:00,1.08248,1.0832,1.08209,1.08305,7709
2024-10-18 00:00:00,1.08265,1.08332,1.08253,1.08289,4489
2024-10-18 04:00:00,1.08289,1.08406,1.08274,1.08405,8152
2024-10-18 08:00:00,1.08405,1.08488,1.08345,1.08379,14251
2024-10-18 12:00:00,1.08378,1.08601,1.08341,1.08593,14144
2024-10-18 16:00:00,1.08593,1.08682,1.08511,1.08666,15640
2024-10-18 20:00:00,1.08666,1.08696,1.0859,1.08674,8804
2024-10-21 00:00:00,1.08602,1.08719,1.08596,1.08648,5034
2024-10-21 04:00:00,1.08648,1.08682,1.08583,1.08586,9129
2024-10-21 08:00:00,1.08586,1.08635,1.08462,1.08552,11343
2024-10-21 12:00:00,1.08552,1.0859,1.08445,1.08574,11760
2024-10-21 16:00:00,1.08574,1.0858,1.0817,1.08185,15841
2024-10-21 20:00:00,1.08185,1.0823,1.08109,1.08131,9015
2024-10-22 00:00:00,1.08153,1.08183,1.08133,1.08162,5111
2024-10-22 04:00:00,1.08162,1.08214,1.0815,1.08204,8474
2024-10-22 08:00:00,1.08203,1.08381,1.0818,1.08269,12694
2024-10-22 12:00:00,1.08269,1.08307,1.08111,1.08117,13748
2024-10-22 16:00:00,1.08117,1.08184,1.08008,1.08076,18593
2024-10-22 20:00:00,1.08076,1.08088,1.07925,1.07983,7716
2024-10-23 00:00:00,1.07958,1.08007,1.07921,1.07951,3635
2024-10-23 04:00:00,1.07952,1.08053,1.07936,1.08021,9476
2024-10-23 08:00:00,1.08022,1.08067,1.07792,1.07881,14539
2024-10-23 12:00:00,1.07881,1.07893,1.07612,1.07742,14925
2024-10-23 16:00:00,1.07743,1.07862,1.07694,1.07731,18031
2024-10-23 20:00:00,1.07731,1.07865,1.07671,1.07837,10571
2024-10-24 00:00:00,1.07822,1.07899,1.07792,1.07887,5156
2024-10-24 04:00:00,1.07887,1.07936,1.07812,1.0793,7854
2024-10-24 08:00:00,1.07931,1.08082,1.07704,1.08031,19793
2024-10-24 12:00:00,1.08031,1.08052,1.07884,1.07965,16456
2024-10-24 16:00:00,1.07966,1.08111,1.07949,1.08107,20057
2024-10-24 20:00:00,1.08107,1.08298,1.08105,1.08281,8704
2024-10-25 00:00:00,1.08258,1.08287,1.08199,1.08216,4334
2024-10-25 04:00:00,1.08217,1.08275,1.082,1.0822,7467
2024-10-25 08:00:00,1.0822,1.08372,1.08136,1.08238,13459
2024-10-25 12:00:00,1.08238,1.08393,1.08209,1.08385,11850
2024-10-25 16:00:00,1.08384,1.08386,1.08024,1.08051,17303
2024-10-25 20:00:00,1.08051,1.08066,1.07929,1.07947,8709
2024-10-28 00:00:00,1.07913,1.08016,1.07864,1.07942,8085
2024-10-28 04:00:00,1.07942,1.0796,1.07821,1.07877,9726
2024-10-28 08:00:00,1.07877,1.08214,1.0782,1.08192,12731
2024-10-28 12:00:00,1.08191,1.08262,1.08084,1.08154,13791
2024-10-28 16:00:00,1.08155,1.08277,1.08135,1.08154,17253
2024-10-28 20:00:00,1.08154,1.0819,1.08098,1.08127,8404
2024-10-29 00:00:00,1.08138,1.08194,1.08107,1.08158,3869
2024-10-29 04:00:00,1.08157,1.08181,1.08061,1.08088,8472
2024-10-29 08:00:00,1.08089,1.08204,1.08055,1.08185,11051
2024-10-29 12:00:00,1.08184,1.08263,1.0772,1.07774,17184
2024-10-29 16:00:00,1.07774,1.08121,1.07688,1.0799,29191
2024-10-29 20:00:00,1.07988,1.08182,1.07979,1.08174,12371
2024-10-30 00:00:00,1.08135,1.08261,1.08129,1.08218,4564
2024-10-30 04:00:00,1.08218,1.08258,1.0813,1.08167,9295
2024-10-30 08:00:00,1.08166,1.08446,1.08139,1.08346,11249
2024-10-30 12:00:00,1.08347,1.08593,1.08071,1.08139,21872
2024-10-30 16:00:00,1.08139,1.08668,1.08112,1.08611,29297
2024-10-30 20:00:00,1.08611,1.08713,1.08536,1.08564,11702
2024-10-31 00:00:00,1.08555,1.08601,1.08529,1.08534,4704
2024-10-31 04:00:00,1.08533,1.08582,1.0844,1.08478,9857
2024-10-31 08:00:00,1.08477,1.08635,1.08465,1.08562,13823
2024-10-31 12:00:00,1.08562,1.08867,1.08541,1.08798,20302
2024-10-31 16:00:00,1.08797,1.08881,1.08462,1.08581,33789
2024-10-31 20:00:00,1.08582,1.0885,1.08554,1.08828,14973
2024-11-01 00:00:00,1.08839,1.08874,1.08804,1.08865,4523
2024-11-01 04:00:00,1.08865,1.08886,1.0875,1.0877,8583
2024-11-01 08:00:00,1.08771,1.08779,1.08573,1.08623,11943
2024-11-01 12:00:00,1.08624,1.09057,1.08524,1.08861,20086
2024-11-01 16:00:00,1.08862,1.08897,1.08462,1.08525,29831
2024-11-01 20:00:00,1.08525,1.08528,1.08318,1.08341,11699
2024-11-04 00:00:00,1.08811,1.08913,1.08698,1.08883,10372
2024-11-04 04:00:00,1.08883,1.09049,1.08847,1.08989,12055
2024-11-04 08:00:00,1.0899,1.09022,1.08871,1.08962,16442
2024-11-04 12:00:00,1.08962,1.09147,1.08933,1.0905,15532
2024-11-04 16:00:00,1.0905,1.09098,1.08798,1.08887,22880
2024-11-04 20:00:00,1.08886,1.08891,1.08739,1.08774,9820
2024-11-05 00:00:00,1.08777,1.08793,1.08725,1.08775,4717
2024-11-05 04:00:00,1.08777,1.088,1.08743,1.08785,6146
2024-11-05 08:00:00,1.08785,1.08975,1.08769,1.08916,11948
2024-11-05 12:00:00,1.08917,1.09016,1.08895,1.08925,10647
2024-11-05 16:00:00,1.08925,1.09303,1.08889,1.093,20783
2024-11-05 20:00:00,1.093,1.09364,1.0924,1.0929,10724
2024-11-06 00:00:00,1.09261,1.0937,1.08211,1.08364,35614
2024-11-06 04:00:00,1.08363,1.08392,1.07186,1.07597,63433
2024-11-06 08:00:00,1.07599,1.07813,1.07026,1.07552,49363
2024-11-06 12:00:00,1.07551,1.07617,1.06823,1.07098,40454
2024-11-06 16:00:00,1.07099,1.07451,1.06982,1.07271,41824
2024-11-06 20:00:00,1.07272,1.0758,1.0726,1.07289,21266
2024-11-07 00:00:00,1.07246,1.07371,1.07127,1.07176,9334
2024-11-07 04:00:00,1.07177,1.07477,1.07172,1.0746,10304
2024-11-07 08:00:00,1.07459,1.07716,1.07408,1.07464,23691
2024-11-07 12:00:00,1.07464,1.07947,1.07463,1.07923,26151
2024-11-07 16:00:00,1.07923,1.08248,1.07812,1.08048,30534
2024-11-07 20:00:00,1.08049,1.08096,1.07667,1.08018,33618
2024-11-08 00:00:00,1.08043,1.08053,1.0779,1.0787,8218
2024-11-08 04:00:00,1.07871,1.07897,1.07765,1.07817,9588
2024-11-08 08:00:00,1.07819,1.07894,1.07609,1.07791,25160
2024-11-08 12:00:00,1.07791,1.07975,1.07444,1.0753,24846
2024-11-08 16:00:00,1.07529,1.07658,1.06868,1.07091,32654
2024-11-08 20:00:00,1.07091,1.07214,1.06998,1.0718,13141
2024-11-11 00:00:00,1.07077,1.0728,1.07072,1.07202,10445
2024-11-11 04:00:00,1.07201,1.07271,1.07078,1.07175,8684
2024-11-11 08:00:00,1.07176,1.07221,1.0668,1.06814,21139
2024-11-11 12:00:00,1.06813,1.06885,1.06364,1.0648,20731
2024-11-11 16:00:00,1.0648,1.06575,1.06284,1.06491,19174
2024-11-11 20:00:00,1.0649,1.06577,1.06459,1.06558,7927
2024-11-12 00:00:00,1.06515,1.06631,1.06476,1.06482,7869
2024-11-12 04:00:00,1.06482,1.06522,1.06378,1.06399,11019
2024-11-12 08:00:00,1.06398,1.06398,1.06164,1.0626,21354
2024-11-12 12:00:00,1.06262,1.06297,1.06062,1.0623,23827
2024-11-12 16:00:00,1.06229,1.06261,1.05949,1.06067,30497
2024-11-12 20:00:00,1.06068,1.06267,1.06065,1.06242,12507
2024-11-13 00:00:00,1.06198,1.06292,1.06109,1.0628,9417
2024-11-13 04:00:00,1.0628,1.06295,1.06094,1.06129,7917
2024-11-13 08:00:00,1.0613,1.06298,1.05933,1.06268,17419
2024-11-13 12:00:00,1.06269,1.06539,1.061,1.06365,28270
2024-11-13 16:00:00,1.06366,1.0638,1.05557,1.05688,48436
2024-11-13 20:00:00,1.05688,1.05759,1.05564,1.05639,14229
2024-11-14 00:00:00,1.05622,1.05686,1.0551,1.0556,8549
2024-11-14 04:00:00,1.0556,1.05576,1.05339,1.05471,9535
2024-11-14 08:00:00,1.0547,1.05582,1.05177,1.05204,21279
2024-11-14 12:00:00,1.05202,1.05452,1.04961,1.05305,32631
2024-11-14 16:00:00,1.05304,1.05825,1.05296,1.05593,36133
2024-11-14 20:00:00,1.05594,1.05607,1.0512,1.05289,22214
2024-11-15 00:00:00,1.05267,1.05415,1.05236,1.05318,9185
2024-11-15 04:00:00,1.05317,1.05461,1.05317,1.05402,9753
2024-11-15 08:00:00,1.05401,1.058,1.05336,1.05622,21103
2024-11-15 12:00:00,1.05622,1.05929,1.05539,1.05585,28031
2024-11-15 16:00:00,1.05585,1.05633,1.05232,1.05486,41770
2024-11-15 20:00:00,1.05487,1.05546,1.05163,1.05332,16841
2024-11-18 00:00:00,1.05301,1.05507,1.05294,1.05421,11427
2024-11-18 04:00:00,1.0542,1.05464,1.05302,1.05381,9686
2024-11-18 08:00:00,1.0538,1.05712,1.05362,1.05662,18936
2024-11-18 12:00:00,1.0566,1.05686,1.05324,1.05677,20791
2024-11-18 16:00:00,1.05678,1.05924,1.05605,1.05912,23526
2024-11-18 20:00:00,1.05911,1.06071,1.05871,1.05992,10403
2024-11-19 00:00:00,1.05975,1.05989,1.05871,1.05931,8130
2024-11-19 04:00:00,1.0593,1.06009,1.05826,1.05835,9932
2024-11-19 08:00:00,1.05835,1.05963,1.05232,1.05496,32940
2024-11-19 12:00:00,1.05496,1.05975,1.05434,1.05767,28514
2024-11-19 16:00:00,1.05769,1.06007,1.05655,1.05803,32367
2024-11-19 20:00:00,1.05802,1.05979,1.0571,1.05961,12325
2024-11-20 00:00:00,1.05903,1.06097,1.05903,1.06,7500
2024-11-20 04:00:00,1.06002,1.06033,1.05867,1.0587,6220
2024-11-20 08:00:00,1.0587,1.05955,1.0553,1.05554,19310
2024-11-20 12:00:00,1.05554,1.05679,1.05421,1.05566,20155
2024-11-20 16:00:00,1.05567,1.05569,1.05068,1.0532,26394
2024-11-20 20:00:00,1.0532,1.05443,1.05254,1.0543,10671
2024-11-21 00:00:00,1.05408,1.05498,1.05408,1.05457,5389
2024-11-21 04:00:00,1.05458,1.05549,1.05457,1.05466,6159
2024-11-21 08:00:00,1.05467,1.05545,1.05138,1.05169,24630
2024-11-21 12:00:00,1.05169,1.05392,1.05127,1.05329,21973
2024-11-21 16:00:00,1.0533,1.05446,1.04621,1.04874,35143
2024-11-21 20:00:00,1.04873,1.04893,1.04717,1.04725,11478
2024-11-22 00:00:00,1.04728,1.04777,1.04664,1.04716,6836
2024-11-22 04:00:00,1.04715,1.04783,1.04614,1.04645,8084
2024-11-22 08:00:00,1.04645,1.04979,1.03324,1.04018,39791
2024-11-22 12:00:00,1.04019,1.04375,1.0385,1.04295,30573
2024-11-22 16:00:00,1.04294,1.04347,1.03919,1.0419,30967
2024-11-22 20:00:00,1.0419,1.04254,1.0408,1.04175,10955
2024-11-25 00:00:00,1.04755,1.05014,1.04625,1.04778,18006
2024-11-25 04:00:00,1.04777,1.04893,1.04745,1.04792,11113
2024-11-25 08:00:00,1.04792,1.0497,1.04488,1.04895,28669
2024-11-25 12:00:00,1.04894,1.05302,1.0474,1.05285,27933
2024-11-25 16:00:00,1.05284,1.05302,1.04667,1.04861,34660
2024-11-25 20:00:00,1.0486,1.05107,1.04857,1.04934,11226
2024-11-26 00:00:00,1.04908,1.05008,1.0425,1.04541,26104
2024-11-26 04:00:00,1.0454,1.04905,1.04511,1.04753,12224
2024-11-26 08:00:00,1.04753,1.05193,1.04699,1.05072,28358
2024-11-26 12:00:00,1.05072,1.05449,1.05002,1.05035,31504
2024-11-26 16:00:00,1.05035,1.051,1.04635,1.04704,36236
2024-11-26 20:00:00,1.04704,1.04902,1.04572,1.04897,17092
2024-11-27 00:00:00,1.0484,1.04966,1.0484,1.04868,9722
2024-11-27 04:00:00,1.04868,1.04882,1.04743,1.04768,7451
2024-11-27 08:00:00,1.04768,1.05403,1.04753,1.05164,29412
2024-11-27 12:00:00,1.05164,1.05737,1.05103,1.05727,30350
2024-11-27 16:00:00,1.05728,1.05877,1.0533,1.05763,40835
2024-11-27 20:00:00,1.05764,1.05787,1.05593,1.05658,11534
2024-11-28 00:00:00,1.05629,1.05698,1.05474,1.05572,8609
2024-11-28 04:00:00,1.05574,1.05611,1.05487,1.05499,8184
2024-11-28 08:00:00,1.05499,1.05564,1.05273,1.05319,28343
2024-11-28 12:00:00,1.0532,1.05563,1.053,1.0534,20002
2024-11-28 16:00:00,1.0534,1.05571,1.05314,1.05526,15946
2024-11-28 20:00:00,1.05526,1.0557,1.05519,1.05549,1740
2024-11-29 00:00:00,1.0548,1.0575,1.05477,1.05599,12063
2024-11-29 04:00:00,1.05598,1.05768,1.0559,1.0568,10590
2024-11-29 08:00:00,1.05679,1.05972,1.05518,1.0558,28727
2024-11-29 12:00:00,1.05579,1.05734,1.0548,1.05629,28818
2024-11-29 16:00:00,1.05628,1.05677,1.05414,1.05672,32657
2024-11-29 20:00:00,1.05673,1.05845,1.05673,1.05773,18136
2024-12-02 00:00:00,1.05669,1.057,1.05279,1.05304,15597
2024-12-02 04:00:00,1.05304,1.0532,1.05152,1.05219,12184
2024-12-02 08:00:00,1.05218,1.05371,1.04959,1.05136,32311
2024-12-02 12:00:00,1.05136,1.05384,1.04949,1.05056,29491
2024-12-02 16:00:00,1.05055,1.05147,1.04606,1.04876,42972
2024-12-02 20:00:00,1.04877,1.05161,1.04846,1.04977,16655
2024-12-03 00:00:00,1.04972,1.05015,1.04841,1.04878,11583
2024-12-03 04:00:00,1.04878,1.04945,1.04806,1.04914,12428
2024-12-03 08:00:00,1.04915,1.05308,1.04833,1.05204,26025
2024-12-03 12:00:00,1.05204,1.05298,1.05062,1.05239,23320
2024-12-03 16:00:00,1.0524,1.05303,1.0492,1.05284,35768
2024-12-03 20:00:00,1.05281,1.0535,1.05027,1.05093,12646
2024-12-04 00:00:00,1.05052,1.05125,1.04971,1.05059,9873
2024-12-04 04:00:00,1.0506,1.05203,1.04879,1.0515,14393
2024-12-04 08:00:00,1.0515,1.05291,1.04825,1.05029,24899
2024-12-04 12:00:00,1.05029,1.05125,1.04792,1.04834,26562
2024-12-04 16:00:00,1.04835,1.05441,1.04722,1.05373,42504
2024-12-04 20:00:00,1.05373,1.05389,1.05048,1.05083,18019
2024-12-05 00:00:00,1.05084,1.05159,1.05073,1.05123,9060
2024-12-05 04:00:00,1.05123,1.05289,1.05105,1.05266,9699
2024-12-05 08:00:00,1.05266,1.05464,1.05213,1.05286,19351
2024-12-05 12:00:00,1.05286,1.05683,1.05234,1.0567,27362
2024-12-05 16:00:00,1.0567,1.05897,1.05508,1.05676,33452
2024-12-05 20:00:00,1.05676,1.05886,1.05568,1.05867,12590
2024-12-06 00:00:00,1.0587,1.0588,1.05659,1.05685,9158
2024-12-06 04:00:00,1.05686,1.05803,1.05683,1.05722,10604
2024-12-06 08:00:00,1.05722,1.05941,1.05675,1.05772,18449
2024-12-06 12:00:00,1.05773,1.06298,1.05714,1.06043,32728
2024-12-06 16:00:00,1.06044,1.06071,1.0544,1.05511,41476
2024-12-06 20:00:00,1.05511,1.05682,1.05423,1.05669,9915
2024-12-09 00:00:00,1.0557,1.05694,1.0551,1.05519,8616
2024-12-09 04:00:00,1.05519,1.05564,1.05321,1.05372,10580
2024-12-09 08:00:00,1.05372,1.05753,1.05364,1.05662,25653
2024-12-09 12:00:00,1.05662,1.05854,1.05578,1.05761,21719
2024-12-09 16:00:00,1.05761,1.05943,1.05666,1.05668,23661
2024-12-09 20:00:00,1.05668,1.05676,1.05471,1.0553,8837
2024-12-10 00:00:00,1.05536,1.05572,1.05451,1.0553,7612
2024-12-10 04:00:00,1.0553,1.05626,1.05488,1.05621,11958
2024-12-10 08:00:00,1.05621,1.05682,1.0523,1.05311,18014
2024-12-10 12:00:00,1.05311,1.0538,1.05157,1.05228,19545
2024-12-10 16:00:00,1.05228,1.05312,1.04984,1.05097,25114
2024-12-10 20:00:00,1.05097,1.05312,1.05086,1.05265,9573
2024-12-11 00:00:00,1.05268,1.05357,1.0526,1.05346,5434
2024-12-11 04:00:00,1.05347,1.05393,1.05204,1.0524,7252
2024-12-11 08:00:00,1.05241,1.05284,1.0488,1.05005,24911
2024-12-11 12:00:00,1.05004,1.05373,1.0487,1.05241,31166
2024-12-11 16:00:00,1.05241,1.05291,1.04801,1.04877,35992
2024-12-11 20:00:00,1.04876,1.05001,1.04815,1.04955,13201
2024-12-12 00:00:00,1.04929,1.05088,1.04905,1.05061,7086
2024-12-12 04:00:00,1.05061,1.05094,1.05008,1.05064,6609
2024-12-12 08:00:00,1.05065,1.05309,1.05043,1.051,21297
2024-12-12 12:00:00,1.051,1.05143,1.04694,1.04847,31957
2024-12-12 16:00:00,1.04847,1.05211,1.04636,1.05007,44937
2024-12-12 20:00:00,1.05007,1.05023,1.04642,1.04672,13132
2024-12-13 00:00:00,1.04678,1.04808,1.04633,1.04652,8758
2024-12-13 04:00:00,1.04651,1.04667,1.04562,1.04652,7796
2024-12-13 08:00:00,1.04653,1.0494,1.04529,1.04872,20068
2024-12-13 12:00:00,1.04873,1.05242,1.04833,1.05103,25327
2024-12-13 16:00:00,1.05103,1.05104,1.04822,1.04962,24495
2024-12-13 20:00:00,1.04963,1.05042,1.04891,1.05035,10145
2024-12-16 00:00:00,1.04857,1.05213,1.04839,1.05188,8635
2024-12-16 04:00:00,1.0519,1.0523,1.05097,1.05196,6914
2024-12-16 08:00:00,1.05194,1.05246,1.05,1.05051,20941
2024-12-16 12:00:00,1.05051,1.05082,1.04832,1.05074,16789
2024-12-16 16:00:00,1.05074,1.05206,1.04744,1.05111,26177
2024-12-16 20:00:00,1.05112,1.05225,1.05058,1.05143,8745
2024-12-17 00:00:00,1.05112,1.05343,1.05077,1.05214,7046
2024-12-17 04:00:00,1.05214,1.05269,1.05025,1.05047,6821
2024-12-17 08:00:00,1.05046,1.05092,1.04804,1.04854,19620
2024-12-17 12:00:00,1.04855,1.05066,1.04791,1.05048,22422
2024-12-17 16:00:00,1.05048,1.05159,1.04944,1.04997,27092
2024-12-17 20:00:00,1.04997,1.05042,1.04851,1.04914,9784
2024-12-18 00:00:00,1.04922,1.05028,1.04912,1.05021,5500
2024-12-18 04:00:00,1.05022,1.05057,1.0496,1.05023,6627
2024-12-18 08:00:00,1.05022,1.05127,1.04874,1.04942,16222
2024-12-18 12:00:00,1.04943,1.05036,1.04825,1.04921,17651
2024-12-18 16:00:00,1.0492,1.05031,1.0467,1.04753,22569
2024-12-18 20:00:00,1.04753,1.04923,1.03439,1.03492,46677
2024-12-19 00:00:00,1.03496,1.03801,1.03472,1.0378,15230
2024-12-19 04:00:00,1.0378,1.03909,1.03724,1.03819,12742
2024-12-19 08:00:00,1.03819,1.04223,1.03773,1.04124,31919
2024-12-19 12:00:00,1.04125,1.04158,1.03857,1.0399,30859
2024-12-19 16:00:00,1.03988,1.04071,1.03547,1.03615,34491
2024-12-19 20:00:00,1.03616,1.03772,1.03552,1.03629,14445
2024-12-20 00:00:00,1.03615,1.03692,1.03587,1.03635,8426
2024-12-20 04:00:00,1.03634,1.03667,1.03565,1.03663,8688
2024-12-20 08:00:00,1.03662,1.03985,1.0343,1.03827,26034
2024-12-20 12:00:00,1.03827,1.0419,1.03795,1.04074,22081
2024-12-20 16:00:00,1.04075,1.04448,1.0386,1.04285,35999
2024-12-20 20:00:00,1.04284,1.04474,1.04218,1.04284,12808
2024-12-23 00:00:00,1.04295,1.04448,1.04267,1.0436,7722
2024-12-23 04:00:00,1.0436,1.04455,1.04359,1.04402,6041
2024-12-23 08:00:00,1.04401,1.0442,1.04072,1.04078,14722
2024-12-23 12:00:00,1.04078,1.04099,1.03856,1.03994,17658
2024-12-23 16:00:00,1.03996,1.04179,1.03842,1.03974,20920
2024-12-23 20:00:00,1.03975,1.04143,1.03974,1.04059,8339
2024-12-24 00:00:00,1.04051,1.04086,1.0398,1.04027,3841
2024-12-24 04:00:00,1.04027,1.04088,1.03886,1.03969,5423
2024-12-24 08:00:00,1.03969,1.04055,1.03899,1.03919,7677
2024-12-24 12:00:00,1.03919,1.04037,1.0389,1.04026,10152
2024-12-24 16:00:00,1.04025,1.041,1.03835,1.03886,14922
2024-12-24 20:00:00,1.03884,1.04026,1.03868,1.03919,5251
2024-12-26 00:00:00,1.04004,1.04047,1.03929,1.0397,7142
2024-12-26 04:00:00,1.03971,1.04042,1.03967,1.03977,4396
2024-12-26 08:00:00,1.03977,1.04004,1.03904,1.0399,6428
2024-12-26 12:00:00,1.0399,1.04057,1.03926,1.04026,6219
2024-12-26 16:00:00,1.04026,1.04228,1.03951,1.0412,14524
2024-12-26 20:00:00,1.04117,1.043,1.04116,1.04223,8664
2024-12-27 00:00:00,1.04171,1.04251,1.04121,1.04132,6853
2024-12-27 04:00:00,1.04131,1.04142,1.04067,1.04093,5307
2024-12-27 08:00:00,1.04093,1.04256,1.0405,1.04169,9597
2024-12-27 12:00:00,1.04168,1.04441,1.04116,1.04385,11198
2024-12-27 16:00:00,1.04384,1.04397,1.04144,1.04214,19371
2024-12-27 20:00:00,1.04213,1.04304,1.04208,1.0424,8480
2024-12-30 00:00:00,1.04304,1.0434,1.04249,1.04251,3805
2024-12-30 04:00:00,1.04252,1.04274,1.04209,1.04252,2616
2024-12-30 08:00:00,1.04251,1.04394,1.04093,1.04339,11441
